AccountId,CustomerId,Accountname,Balance
2981,2981,Personal Loan Account,6585.81
2982,2982,Personal Loan Account,10551.15
2983,2983,Auto Loan Account,10426.22
2984,2984,Personal Loan Account,12805.8
2985,2985,Investment Account,3405.25
2986,2986,Personal Loan Account,15363.27
2987,2987,Savings Account,13230.9
2988,2988,Checking Account,14930.99
2989,2989,Home Loan Account,11374.92
2990,2990,Savings Account,2599.1
2991,2991,Investment Account,1994.58
2992,2992,Credit Card Account,13125.63
2993,2993,Savings Account,15575.67
2994,2994,Savings Account,12195.51
2995,2995,Auto Loan Account,17288.18
2996,2996,Credit Card Account,12002.79
2997,2997,Checking Account,6120.99
2998,2998,Investment Account,11931.25
2999,2999,Personal Loan Account,17163.63
3000,3000,Auto Loan Account,10499.25
3001,3001,Credit Card Account,10020.51
3002,3002,Personal Loan Account,8825.26
3003,3003,Auto Loan Account,9935.33
3004,3004,Home Loan Account,4982.62
3005,3005,Personal Loan Account,1209.05
3006,3006,Investment Account,16196.22
3007,3007,Investment Account,10929.05
3008,3008,Checking Account,8703.69
3009,3009,Auto Loan Account,7668.56
3010,3010,Auto Loan Account,13496.8
3011,3011,Savings Account,10186.55
3012,3012,Money Market Account,15964.03
3013,3013,Home Loan Account,9731.1
3014,3014,Investment Account,11856.19
3015,3015,Money Market Account,12047.71
3016,3016,Credit Card Account,12431
3017,3017,Money Market Account,4728.72
3018,3018,Personal Loan Account,13403.45
3019,3019,Savings Account,11142.87
3020,3020,Investment Account,10072.28
3021,3021,Checking Account,14180.39
3022,3022,Credit Card Account,12822.39
3023,3023,Savings Account,326.73
3024,3024,Investment Account,13828.43
3025,3025,Savings Account,11381.79
3026,3026,Savings Account,10381.97
3027,3027,Investment Account,3362.76
3028,3028,Money Market Account,14573.52
3029,3029,Home Loan Account,11899.68
3030,3030,Investment Account,11984.24
3031,3031,Investment Account,5730.71
3032,3032,Home Loan Account,6998.93
3033,3033,Personal Loan Account,7974.08
3034,3034,Money Market Account,5300.63
3035,3035,Checking Account,17109.67
3036,3036,Credit Card Account,11804.83
3037,3037,Investment Account,7514.29
3038,3038,Home Loan Account,17425.63
3039,3039,Personal Loan Account,8690.11
3040,3040,Personal Loan Account,7939.66
3041,3041,Checking Account,7936.92
3042,3042,Savings Account,3269.43
3043,3043,Home Loan Account,6663.57
3044,3044,Checking Account,12503.17
3045,3045,Personal Loan Account,13646.27
3046,3046,Auto Loan Account,12045.74
3047,3047,Credit Card Account,8656.79
3048,3048,Savings Account,13531.1
3049,3049,Auto Loan Account,7038.07
3050,3050,Money Market Account,14600.63
3051,3051,Investment Account,15233.49
3052,3052,Money Market Account,8032.37
3053,3053,Money Market Account,4916.88
3054,3054,Checking Account,8355.54
3055,3055,Home Loan Account,12206.5
3056,3056,Money Market Account,8069.12
3057,3057,Personal Loan Account,9668.24
3058,3058,Savings Account,6764.88
3059,3059,Personal Loan Account,11971.6
3060,3060,Personal Loan Account,4067.88
3061,3061,Home Loan Account,4642.64
3062,3062,Money Market Account,17509.09
3063,3063,Investment Account,6286.57
3064,3064,Savings Account,17065.62
3065,3065,Checking Account,7259.34
3066,3066,Investment Account,14518.13
3067,3067,Auto Loan Account,8387.22
3068,3068,Credit Card Account,9747.91
3069,3069,Money Market Account,19025.47
3070,3070,Credit Card Account,16138.03
3071,3071,Investment Account,11154.94
3072,3072,Savings Account,4123.94
3073,3073,Home Loan Account,15851.82
3074,3074,Money Market Account,7327.56
3075,3075,Auto Loan Account,15048.59
3076,3076,Auto Loan Account,1424.17
3077,3077,Home Loan Account,11073.37
3078,3078,Home Loan Account,17409.6
3079,3079,Auto Loan Account,993
3080,3080,Auto Loan Account,7889.74
3081,3081,Credit Card Account,10348.22
3082,3082,Checking Account,8749.98
3083,3083,Savings Account,9589.22
3084,3084,Auto Loan Account,12544.32
3085,3085,Home Loan Account,9592.71
3086,3086,Investment Account,2263.16
3087,3087,Personal Loan Account,10794.65
3088,3088,Money Market Account,8545.35
3089,3089,Savings Account,7362.7
3090,3090,Home Loan Account,10418.84
3091,3091,Auto Loan Account,18901.87
3092,3092,Auto Loan Account,6257.83
3093,3093,Checking Account,15233.74
3094,3094,Auto Loan Account,3491.46
3095,3095,Personal Loan Account,11201.5
3096,3096,Checking Account,12063.15
3097,3097,Auto Loan Account,8464.29
3098,3098,Home Loan Account,4455.54
3099,3099,Home Loan Account,15852.92
3100,3100,Investment Account,14902.53
3101,3101,Credit Card Account,8598.64
3102,3102,Home Loan Account,8991.96
3103,3103,Auto Loan Account,19295.26
3104,3104,Checking Account,12417.7
3105,3105,Personal Loan Account,7184.92
3106,3106,Credit Card Account,12482.6
3107,3107,Personal Loan Account,3326.11
3108,3108,Savings Account,2529.86
3109,3109,Personal Loan Account,10781.96
3110,3110,Credit Card Account,9346.14
3111,3111,Home Loan Account,8104.42
3112,3112,Money Market Account,15054.08
3113,3113,Home Loan Account,12614.48
3114,3114,Auto Loan Account,944.27
3115,3115,Money Market Account,1626.17
3116,3116,Home Loan Account,7943.95
3117,3117,Money Market Account,6765.81
3118,3118,Credit Card Account,12128.95
3119,3119,Home Loan Account,11802.01
3120,3120,Checking Account,13289.01
3121,3121,Savings Account,8244.19
3122,3122,Credit Card Account,15274.56
3123,3123,Checking Account,9779
3124,3124,Investment Account,6272.67
3125,3125,Auto Loan Account,13488.91
3126,3126,Money Market Account,6057.44
3127,3127,Checking Account,12826.69
3128,3128,Credit Card Account,10938.21
3129,3129,Checking Account,17108.67
3130,3130,Credit Card Account,8667.17
3131,3131,Savings Account,9769.07
3132,3132,Investment Account,10020.53
3133,3133,Investment Account,14234.76
3134,3134,Checking Account,8919.58
3135,3135,Personal Loan Account,9085.79
3136,3136,Personal Loan Account,6695.46
3137,3137,Investment Account,17476
3138,3138,Auto Loan Account,14779.73
3139,3139,Investment Account,4602.25
3140,3140,Home Loan Account,15276.32
3141,3141,Home Loan Account,11597.5
3142,3142,Auto Loan Account,16679.92
3143,3143,Home Loan Account,16700.16
3144,3144,Checking Account,13286.85
3145,3145,Investment Account,14345.39
3146,3146,Credit Card Account,8425.65
3147,3147,Investment Account,10659.04
3148,3148,Credit Card Account,9967.61
3149,3149,Money Market Account,2871.75
3150,3150,Savings Account,12736.61
3151,3151,Personal Loan Account,11962.52
3152,3152,Checking Account,12201.64
3153,3153,Investment Account,3186.8
3154,3154,Home Loan Account,7124.41
3155,3155,Checking Account,10433.12
3156,3156,Home Loan Account,7896.28
3157,3157,Savings Account,1817.4
3158,3158,Credit Card Account,7142.65
3159,3159,Investment Account,13355.08
3160,3160,Home Loan Account,15204.61
3161,3161,Money Market Account,9936.28
3162,3162,Personal Loan Account,6148.68
3163,3163,Credit Card Account,11321.17
3164,3164,Savings Account,12613.48
3165,3165,Money Market Account,9066.26
3166,3166,Home Loan Account,14372.74
3167,3167,Checking Account,15048.01
3168,3168,Investment Account,11284.71
3169,3169,Auto Loan Account,6126.76
3170,3170,Checking Account,2465.65
3171,3171,Personal Loan Account,10612.8
3172,3172,Personal Loan Account,7663.53
3173,3173,Checking Account,9460.49
3174,3174,Personal Loan Account,2692.95
3175,3175,Savings Account,13846.3
3176,3176,Money Market Account,15803.57
3177,3177,Auto Loan Account,11185.02
3178,3178,Checking Account,15303.44
3179,3179,Personal Loan Account,9452.79
3180,3180,Money Market Account,10292.35
3181,3181,Investment Account,5152.7
3182,3182,Auto Loan Account,12058.29
3183,3183,Checking Account,11832.59
3184,3184,Investment Account,8289.84
3185,3185,Investment Account,6986.62
3186,3186,Checking Account,10112.87
3187,3187,Personal Loan Account,11349.81
3188,3188,Credit Card Account,7100.35
3189,3189,Investment Account,3730.54
3190,3190,Credit Card Account,12187.15
3191,3191,Money Market Account,1792.77
3192,3192,Checking Account,4403.32
3193,3193,Savings Account,7517.93
3194,3194,Checking Account,12630.32
3195,3195,Savings Account,10927.47
3196,3196,Savings Account,11523.2
3197,3197,Money Market Account,10891.36
3198,3198,Auto Loan Account,11033.46
3199,3199,Home Loan Account,7510.28
3200,3200,Personal Loan Account,14310.57
3201,3201,Credit Card Account,10538.49
3202,3202,Personal Loan Account,9968.56
3203,3203,Savings Account,7452.89
3204,3204,Auto Loan Account,1046.01
3205,3205,Credit Card Account,10522.14
3206,3206,Money Market Account,4790.03
3207,3207,Home Loan Account,7350.36
3208,3208,Savings Account,5758.38
3209,3209,Investment Account,15508.86
3210,3210,Personal Loan Account,10457.72
3211,3211,Auto Loan Account,14863.27
3212,3212,Savings Account,15205.08
3213,3213,Home Loan Account,7652.89
3214,3214,Personal Loan Account,2653.67
3215,3215,Savings Account,8094.37
3216,3216,Money Market Account,2233.21
3217,3217,Checking Account,15697.17
3218,3218,Checking Account,11398.08
3219,3219,Checking Account,9389.8
3220,3220,Checking Account,12328.99
3221,3221,Home Loan Account,8224.97
3222,3222,Money Market Account,9782.23
3223,3223,Personal Loan Account,10758.59
3224,3224,Savings Account,12283.53
3225,3225,Auto Loan Account,12024.7
3226,3226,Savings Account,6972.43
3227,3227,Investment Account,13970.96
3228,3228,Money Market Account,7383.54
3229,3229,Money Market Account,8972.81
3230,3230,Credit Card Account,6966.67
3231,3231,Credit Card Account,6741.66
3232,3232,Checking Account,6098.6
3233,3233,Money Market Account,1430.02
3234,3234,Credit Card Account,15846.31
3235,3235,Auto Loan Account,11548.3
3236,3236,Auto Loan Account,9277.1
3237,3237,Home Loan Account,6582.17
3238,3238,Investment Account,7037.82
3239,3239,Credit Card Account,10541.53
3240,3240,Checking Account,6865.1
3241,3241,Personal Loan Account,13195.64
3242,3242,Money Market Account,13344.36
3243,3243,Checking Account,4382.28
3244,3244,Auto Loan Account,13249.38
3245,3245,Investment Account,16330.81
3246,3246,Personal Loan Account,10097.77
3247,3247,Money Market Account,1355.84
3248,3248,Credit Card Account,8002.13
3249,3249,Checking Account,9471.33
3250,3250,Personal Loan Account,14625.52
3251,3251,Savings Account,11858.51
3252,3252,Personal Loan Account,5817.68
3253,3253,Personal Loan Account,11933.46
3254,3254,Money Market Account,8417.69
3255,3255,Investment Account,4710.37
3256,3256,Personal Loan Account,13001.82
3257,3257,Checking Account,15609.81
3258,3258,Investment Account,6311.94
3259,3259,Checking Account,11731.05
3260,3260,Personal Loan Account,10612.33
3261,3261,Home Loan Account,7153.72
3262,3262,Credit Card Account,4323.7
3263,3263,Personal Loan Account,16604.24
3264,3264,Credit Card Account,11095.68
3265,3265,Credit Card Account,4422.82
3266,3266,Investment Account,4499.59
3267,3267,Checking Account,548.63
3268,3268,Credit Card Account,12742.89
3269,3269,Home Loan Account,18649.14
3270,3270,Checking Account,13684.82
3271,3271,Personal Loan Account,3702.08
3272,3272,Savings Account,4722.66
3273,3273,Credit Card Account,9234.54
3274,3274,Personal Loan Account,12656.6
3275,3275,Home Loan Account,7792.33
3276,3276,Money Market Account,4067.51
3277,3277,Auto Loan Account,13170.76
3278,3278,Credit Card Account,12556.31
3279,3279,Personal Loan Account,4873.65
3280,3280,Personal Loan Account,7442.46
3281,3281,Auto Loan Account,12606.67
3282,3282,Checking Account,9038.78
3283,3283,Investment Account,5868.79
3284,3284,Checking Account,12765.38
3285,3285,Credit Card Account,9810.54
3286,3286,Investment Account,10748.32
3287,3287,Checking Account,17162.37
3288,3288,Savings Account,10863.25
3289,3289,Savings Account,16390.68
3290,3290,Personal Loan Account,17707.45
3291,3291,Home Loan Account,7829.01
3292,3292,Savings Account,7233.41
3293,3293,Credit Card Account,12333.03
3294,3294,Checking Account,17240.46
3295,3295,Savings Account,12244.3
3296,3296,Investment Account,10615.61
3297,3297,Auto Loan Account,6709.48
3298,3298,Investment Account,10323.4
3299,3299,Home Loan Account,16817.21
3300,3300,Personal Loan Account,8071.05
3301,3301,Money Market Account,19505.75
3302,3302,Auto Loan Account,17886.88
3303,3303,Personal Loan Account,15176.48
3304,3304,Checking Account,15626.56
3305,3305,Auto Loan Account,9522.02
3306,3306,Checking Account,10866.84
3307,3307,Checking Account,9686.51
3308,3308,Money Market Account,11418.26
3309,3309,Checking Account,9147.26
3310,3310,Credit Card Account,8388.88
3311,3311,Credit Card Account,12226.4
3312,3312,Money Market Account,7273.48
3313,3313,Investment Account,9200.02
3314,3314,Checking Account,12896.56
3315,3315,Savings Account,15121.99
3316,3316,Personal Loan Account,11176.65
3317,3317,Auto Loan Account,9911.03
3318,3318,Home Loan Account,18240.9
3319,3319,Auto Loan Account,18561.29
3320,3320,Auto Loan Account,6760.9
3321,3321,Auto Loan Account,8524.86
3322,3322,Credit Card Account,12182.81
3323,3323,Checking Account,15308.56
3324,3324,Credit Card Account,13545.1
3325,3325,Home Loan Account,14521.07
3326,3326,Credit Card Account,10753.52
3327,3327,Credit Card Account,16833.62
3328,3328,Savings Account,9166.72
3329,3329,Savings Account,15891.5
3330,3330,Checking Account,9042.45
3331,3331,Money Market Account,2134.97
3332,3332,Savings Account,16067.94
3333,3333,Checking Account,15529.39
3334,3334,Savings Account,7250.52
3335,3335,Savings Account,11229.13
3336,3336,Credit Card Account,17175.44
3337,3337,Personal Loan Account,4300.62
3338,3338,Home Loan Account,11236.91
3339,3339,Checking Account,6792.18
3340,3340,Credit Card Account,16440.96
3341,3341,Home Loan Account,11587.03
3342,3342,Savings Account,5275.79
3343,3343,Personal Loan Account,7351.37
3344,3344,Credit Card Account,18761.05
3345,3345,Investment Account,18348.91
3346,3346,Auto Loan Account,13452.29
3347,3347,Investment Account,10327.19
3348,3348,Savings Account,10783.13
3349,3349,Personal Loan Account,18738.65
3350,3350,Credit Card Account,8018.27
3351,3351,Personal Loan Account,6612.22
3352,3352,Investment Account,15811.78
3353,3353,Checking Account,13351.57
3354,3354,Personal Loan Account,5935.12
3355,3355,Money Market Account,7544.83
3356,3356,Checking Account,18684.45
3357,3357,Home Loan Account,1842.2
3358,3358,Personal Loan Account,17072.01
3359,3359,Checking Account,7185.5
3360,3360,Checking Account,6180.59
3361,3361,Home Loan Account,12327
3362,3362,Auto Loan Account,11445.03
3363,3363,Auto Loan Account,8504.52
3364,3364,Checking Account,6924.96
3365,3365,Personal Loan Account,9120.78
3366,3366,Home Loan Account,12453.12
3367,3367,Money Market Account,10001.52
3368,3368,Investment Account,9270.77
3369,3369,Money Market Account,5423.05
3370,3370,Personal Loan Account,3117.49
3371,3371,Home Loan Account,16847.25
3372,3372,Investment Account,3333.01
3373,3373,Personal Loan Account,10106.29
3374,3374,Auto Loan Account,3797.34
3375,3375,Credit Card Account,11079.47
3376,3376,Auto Loan Account,8797.77
3377,3377,Checking Account,3308.46
3378,3378,Personal Loan Account,9347.17
3379,3379,Home Loan Account,3346.1
3380,3380,Auto Loan Account,16933.44
3381,3381,Money Market Account,14655.36
3382,3382,Auto Loan Account,8714.58
3383,3383,Savings Account,7925.78
3384,3384,Personal Loan Account,17860.91
3385,3385,Home Loan Account,12044.59
3386,3386,Checking Account,4536.28
3387,3387,Auto Loan Account,10072.63
3388,3388,Auto Loan Account,13351.89
3389,3389,Checking Account,7396.42
3390,3390,Checking Account,11342.52
3391,3391,Money Market Account,5368.31
3392,3392,Credit Card Account,7896.73
3393,3393,Money Market Account,9862.93
3394,3394,Home Loan Account,9284.11
3395,3395,Savings Account,10187.37
3396,3396,Investment Account,4921.11
3397,3397,Home Loan Account,6628.86
3398,3398,Checking Account,18824.68
3399,3399,Money Market Account,17610.83
